episode_id,match_id,competition_name,season_name,period,possession_id,counterpressing_team,counterpressing_team_id,possession_team,possession_team_id,possession_origin_pattern,play_pattern,turnover_context,is_open_play,turnover_event_id,turnover_event_type,turnover_timestamp,turnover_seconds,turnover_location,turnover_link_quality,initiation_event_id,initiation_event_type,initiation_timestamp,initiation_seconds,initiation_location,initiation_player_id,initiation_player_name,delay_seconds,latency_valid,num_counterpress_actions,all_counterpress_event_ids,has_initiation_360,opponent_team_at_turnover,possession_team_at_counterpress_initiation,possession_id_at_counterpress_initiation,regain_5s_controlled,regain_3s_controlled,regain_8s_controlled,controlled_acquisition_time,controlled_control_time,controlled_regain_time,controlled_regain_event_id,controlled_regain_event_type,controlled_regain_evidence,regain_5s,regain_3s,regain_8s,seconds_to_regain,regain_event_id,regain_5s_controlled_v26,regain_5s_possession_annotation,regain_3s_possession_annotation,regain_8s_possession_annotation,seconds_to_regain_annotation,regain_event_id_annotation,dangerous_escape_15s,shot_15s,final_third_entry_15s,started_in_final_third,opponent_initial_x,opponent_max_progression_15s,time_to_shot,time_to_final_third_entry,episode_outcome_3class,episode_outcome_3class_old,is_primary_cohort,primary_cohort_eligible
3893788_p100_d1a8e860,3893788,Women's World Cup,2023,2,100,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,54f64d26-56dc-44d6-892e-2d70d95d4fcc,Ball Recovery,00:04:42.064,282.064,"[69.0, 7.9]",high,d1a8e860-ceb7-48d5-af42-6fd7d16f0bff,Pressure,00:04:46.191,286.19100000000003,"[34.8, 67.7]",19777,Niamh Fahey,4.127,True,1,['d1a8e860-ceb7-48d5-af42-6fd7d16f0bff'],True,Australia Women's,Australia Women's,100,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,69.0,95.9,,0.151,dangerous_escape,dangerous_escape,True,True
3893788_p102_d7584c2d,3893788,Women's World Cup,2023,2,102,Republic of Ireland Women's,16768,Republic of Ireland Women's,16768,From Kick Off,From Kick Off,open_play,True,7eb89316-f352-4e35-a7d4-d184203ee421,Ball Recovery,00:07:19.584,439.584,"[79.7, 53.7]",high,d7584c2d-ca21-4e01-a851-9e9b101d2ad6,Pressure,00:07:22.002,442.002,"[23.0, 37.7]",35406,Ruesha Littlejohn,2.418,True,1,['d7584c2d-ca21-4e01-a851-9e9b101d2ad6'],True,Australia Women's,Republic of Ireland Women's,102,0,0,0,,,,,,,0,0,0,,,0,1,1,1,1.281,3592b533-b844-474c-91af-f19c92a5913f,1,1,1,False,76.7,101.1,1.281,1.281,dangerous_escape,dangerous_escape,True,True
3893788_p106_812a1c94,3893788,Women's World Cup,2023,2,106,Australia Women's,1205,Australia Women's,1205,Regular Play,Regular Play,open_play,True,e88a908f-a7d2-49cb-8d58-6c13bc079eb4,Ball Receipt*,00:09:37.993,577.993,"[95.7, 48.5]",high,812a1c94-0558-405e-a62a-cd60a4088810,Duel,00:09:38.496,578.496,"[23.8, 31.4]",6818,Hayley Emma Raso,0.503,True,1,['812a1c94-0558-405e-a62a-cd60a4088810'],True,Republic of Ireland Women's,Australia Women's,106,1,1,1,0.0,0.0,0.0,94f874fc-3512-4832-ab52-26e3dcd3645f,Carry,duel_plus_carry,1,1,1,0.0,94f874fc-3512-4832-ab52-26e3dcd3645f,1,1,1,1,0.0,94f874fc-3512-4832-ab52-26e3dcd3645f,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3893788_p106_78fe8538,3893788,Women's World Cup,2023,2,106,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,812a1c94-0558-405e-a62a-cd60a4088810,Duel,00:09:38.496,578.496,"[23.8, 31.4]",high,78fe8538-55c0-47f0-b924-b6aec3ee36c1,Pressure,00:09:39.840,579.84,"[96.3, 49.2]",5084,Denise O'Sullivan,1.344,True,1,['78fe8538-55c0-47f0-b924-b6aec3ee36c1'],True,Australia Women's,Australia Women's,106,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,23.8,84.6,,13.408,dangerous_escape,dangerous_escape,True,True
3893788_p111_2cd6e7c2,3893788,Women's World Cup,2023,2,111,Australia Women's,1205,Australia Women's,1205,From Throw In,From Throw In,open_play,True,5882301e-e2fa-4de9-945a-a5d2d8fc0a76,Interception,00:13:03.752,783.752,"[44.6, 42.4]",high,2cd6e7c2-c2b0-4790-94a0-8219ec5493dc,Pressure,00:13:07.098,787.098,"[58.1, 45.7]",4979,Katrina Gorry,3.346,True,4,"['2cd6e7c2-c2b0-4790-94a0-8219ec5493dc', 'd95d5585-385b-4b3f-9fb1-ebed4a5970ae', '9e9a9283-bfe2-447c-9bfb-239c4ebb28fc', '5b47da8b-fe18-4551-b65f-428d14a3c2a9']",True,Republic of Ireland Women's,Australia Women's,111,1,0,1,4.912,4.912,4.912,061a0f9d-a93f-4ff3-95d0-e2cad812c39d,Carry,ball_recovery_plus_carry,1,0,1,4.912,061a0f9d-a93f-4ff3-95d0-e2cad812c39d,1,1,1,1,0.569,76101764-e392-4afd-bd00-46b55b4cff8c,1,0,1,False,44.6,88.4,,4.912,dangerous_escape,dangerous_escape,True,True
3893788_p112_4a89ffae,3893788,Women's World Cup,2023,2,112,Republic of Ireland Women's,16768,Republic of Ireland Women's,16768,From Goal Kick,From Goal Kick,immediate_restart_phase,False,a963784a-0214-4610-b0a4-4c8aea76761c,Pass,00:16:06.980,966.98,"[64.9, 61.5]",high,4a89ffae-ed12-4e18-8222-2b3c000d99bd,Duel,00:16:08.627,968.627,"[45.1, 25.3]",5084,Denise O'Sullivan,1.647,True,3,"['4a89ffae-ed12-4e18-8222-2b3c000d99bd', 'b7ac1344-b2cf-4ab9-88e2-9bf4a0110de8', '11715798-4537-4b6a-aefd-83df1016d338']",True,Australia Women's,Republic of Ireland Women's,112,0,0,0,,,,,,,0,0,0,,,1,1,1,1,0.0,b9971390-b811-40fe-96a3-1a6e2eac8d9d,0,0,0,False,64.9,79.1,,,harmless_escape,successful_regain,True,False
3893788_p113_e45faf70,3893788,Women's World Cup,2023,2,113,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,59385335-dc0a-42fc-8a17-1610d569ed54,Ball Recovery,00:16:17.424,977.424,"[73.1, 72.9]",high,e45faf70-6f9e-4e92-92ad-f82cf31a01b7,Pressure,00:16:18.744,978.744,"[50.3, 3.0]",15620,Katie McCabe,1.32,True,2,"['e45faf70-6f9e-4e92-92ad-f82cf31a01b7', '58933f63-9c27-4019-a658-86cc0223b42f']",True,Australia Women's,Australia Women's,113,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,73.1,73.2,,,harmless_escape,harmless_escape,True,True
3893788_p118_dd09c40d,3893788,Women's World Cup,2023,2,118,Australia Women's,1205,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,64095727-1170-470c-b984-ad196ed2aa40,Ball Recovery,00:18:45.891,1125.891,"[56.1, 63.8]",high,dd09c40d-cd96-4f6a-8dcf-4a7a3b9f379c,Pressure,00:18:46.875,1126.875,"[62.6, 20.0]",11338,Caitlin Jade Foord,0.984,True,4,"['dd09c40d-cd96-4f6a-8dcf-4a7a3b9f379c', 'a5bc20b0-4620-47c9-9be9-7832d912fec1', '46cc9646-2380-4e48-84b0-a86248c27a08', '11dd5d60-f1aa-4557-92a7-eddbc3e0ccb5']",True,Republic of Ireland Women's,Republic of Ireland Women's,118,0,0,0,12.491,12.491,12.491,19ec1ddf-2add-4382-9fce-497f61b73fad,Carry,ball_recovery_plus_carry,0,0,0,12.491,19ec1ddf-2add-4382-9fce-497f61b73fad,0,0,0,0,12.491,d452c6e3-5f47-4973-ac41-606e88ee7a2e,1,0,1,False,56.1,86.7,,10.325,dangerous_escape,dangerous_escape,True,True
3893788_p119_a3286755,3893788,Women's World Cup,2023,2,119,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,d452c6e3-5f47-4973-ac41-606e88ee7a2e,Ball Recovery,00:18:59.366,1139.366,"[40.8, 75.3]",high,a3286755-62a2-43fd-bed1-89dc3462dd0a,Pressure,00:19:01.258,1141.258,"[75.1, 2.8]",15620,Katie McCabe,1.892,True,2,"['a3286755-62a2-43fd-bed1-89dc3462dd0a', '03291a8c-690c-438b-a771-fb798a2db273']",True,Australia Women's,Australia Women's,119,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,40.8,45.0,,,harmless_escape,harmless_escape,True,True
3893788_p120_db9fa6d2,3893788,Women's World Cup,2023,2,120,Australia Women's,1205,Australia Women's,1205,From Throw In,From Throw In,open_play,True,fd809447-973f-4f61-a784-a8eeaf08470e,Ball Recovery,00:20:09.875,1209.875,"[5.4, 60.8]",invalid,db9fa6d2-1b66-4c44-a1e4-332530993ef6,Pressure,00:20:17.028,1217.028,"[93.4, 57.7]",11338,Caitlin Jade Foord,7.153,False,1,['db9fa6d2-1b66-4c44-a1e4-332530993ef6'],True,Republic of Ireland Women's,Australia Women's,120,1,0,1,0.976,3.077,3.077,a0ea513f-0f03-450b-a6f1-74ed4a3d36a2,Pass,opponent_turnover_plus_pass,1,0,1,3.077,a0ea513f-0f03-450b-a6f1-74ed4a3d36a2,1,1,1,1,0.976,93efbedb-f232-4905-8724-6a348c5b8e6d,0,0,0,False,46.3,76.5,,,successful_regain,successful_regain,True,False
3893788_p123_0c2263fd,3893788,Women's World Cup,2023,2,123,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,4c0d2b72-3950-4703-a3db-266a9f229fa1,Ball Recovery,00:22:02.964,1322.964,"[79.7, 38.3]",high,0c2263fd-f210-4bea-b7b6-7f14e8eb21b3,Pressure,00:22:06.665,1326.665,"[23.0, 33.9]",35406,Ruesha Littlejohn,3.701,True,2,"['0c2263fd-f210-4bea-b7b6-7f14e8eb21b3', '70c9b367-96e0-4f3e-ab4f-3f3a7201b8e2']",True,Australia Women's,Australia Women's,123,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,1,1,False,79.7,96.6,0.715,0.715,dangerous_escape,dangerous_escape,True,True
3893788_p127_5eacc9dc,3893788,Women's World Cup,2023,2,127,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,4dd129cc-fbb4-415b-a724-3c105598feaa,Pressure,00:24:00.570,1440.57,"[32.6, 43.3]",high,5eacc9dc-011e-4b05-ae5d-fb8c72b0b10e,Pressure,00:24:03.646,1443.646,"[73.8, 48.1]",19777,Niamh Fahey,3.076,True,1,['5eacc9dc-011e-4b05-ae5d-fb8c72b0b10e'],True,Australia Women's,Australia Women's,127,0,0,0,11.941,11.941,11.941,ee23976f-64f2-4888-964b-166359a0cae4,Carry,ball_recovery_plus_carry,0,0,0,11.941,ee23976f-64f2-4888-964b-166359a0cae4,0,0,0,0,,,1,0,1,False,32.7,87.0,,7.088,dangerous_escape,dangerous_escape,True,True
3893788_p131_a14273f6,3893788,Women's World Cup,2023,2,131,Australia Women's,1205,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,5a91ff84-7e3d-4eeb-97d0-402d56db7b1e,Duel,00:26:53.795,1613.795,"[46.7, 2.6]",high,a14273f6-9b3f-45b6-8709-0ee896dc5112,Foul Committed,00:26:54.985,1614.985,"[70.0, 70.7]",5095,Ellie Madison Carpenter,1.19,True,1,['a14273f6-9b3f-45b6-8709-0ee896dc5112'],False,Republic of Ireland Women's,Republic of Ireland Women's,131,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,46.7,50.1,,,harmless_escape,harmless_escape,True,False
3893788_p131_5a91ff84,3893788,Women's World Cup,2023,2,131,Republic of Ireland Women's,16768,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,df28a1d4-862f-4bfc-98fc-9ca39acf3ffa,Dispossessed,00:26:53.795,1613.795,"[73.4, 77.5]",high,5a91ff84-7e3d-4eeb-97d0-402d56db7b1e,Duel,00:26:53.795,1613.795,"[46.7, 2.6]",401636,Abbie Larkin,0.0,True,1,['5a91ff84-7e3d-4eeb-97d0-402d56db7b1e'],False,Australia Women's,Republic of Ireland Women's,131,1,1,1,0.0,0.0,0.0,c4dab516-53cc-48f9-b3f7-08fcf1163a08,Carry,duel_plus_carry,1,1,1,0.0,c4dab516-53cc-48f9-b3f7-08fcf1163a08,1,1,1,1,0.0,c4dab516-53cc-48f9-b3f7-08fcf1163a08,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3893788_p136_72b4941a,3893788,Women's World Cup,2023,2,136,Australia Women's,1205,Australia Women's,1205,From Goal Kick,From Goal Kick,open_play,True,7c3a6ad8-bf22-4271-964f-53320393592c,Ball Recovery,00:29:44.933,1784.933,"[78.8, 19.5]",high,72b4941a-1394-4b5d-ab56-6756554fb005,Pressure,00:29:45.852,1785.852,"[26.6, 56.5]",4979,Katrina Gorry,0.919,True,2,"['72b4941a-1394-4b5d-ab56-6756554fb005', '8212866f-536c-41a7-a8a6-7b395a4e9b72']",True,Republic of Ireland Women's,Australia Women's,136,1,1,1,1.534,1.534,1.534,a5d84f49-6530-4064-bc01-536645bbfa87,Carry,ball_recovery_plus_carry,1,1,1,1.534,a5d84f49-6530-4064-bc01-536645bbfa87,1,1,1,1,0.527,8212866f-536c-41a7-a8a6-7b395a4e9b72,1,0,1,False,78.8,100.0,,0.835,dangerous_escape,dangerous_escape,True,True
3893788_p140_6632bf12,3893788,Women's World Cup,2023,2,140,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,6d56f78d-3293-4584-8553-76550bc28466,Ball Recovery,00:31:46.913,1906.913,"[57.2, 45.4]",high,6632bf12-0404-42ff-a3de-e67e10704a21,Pressure,00:31:47.665,1907.665,"[64.3, 35.2]",15620,Katie McCabe,0.752,True,2,"['6632bf12-0404-42ff-a3de-e67e10704a21', '7ad4ec34-c101-4f74-a387-ccc0f4925bc3']",True,Australia Women's,Australia Women's,140,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,57.2,57.2,,,harmless_escape,harmless_escape,True,True
3893788_p142_983cf3fb,3893788,Women's World Cup,2023,2,142,Australia Women's,1205,Australia Women's,1205,From Free Kick,From Free Kick,open_play,True,4345f204-50c5-44ba-bbc8-2843c2709496,Pass,00:35:58.018,2158.018,"[54.7, 10.6]",high,983cf3fb-aa10-4e21-a7d4-830d0d466c25,Pressure,00:35:59.729,2159.729,"[51.4, 73.6]",35693,Mary Boio Fowler,1.711,True,3,"['983cf3fb-aa10-4e21-a7d4-830d0d466c25', 'a913e5c0-44b1-4748-9f9e-332bed13c5f0', '05c26ab8-9f55-4dc7-bc43-bedd2f3b0cbd']",True,Republic of Ireland Women's,Australia Women's,142,1,0,1,3.925,3.925,3.925,5a6b25be-edb3-4bf5-98db-f22c293c00d2,Carry,duel_plus_carry,1,0,1,3.925,5a6b25be-edb3-4bf5-98db-f22c293c00d2,1,1,1,1,0.287,4e2cc7ae-772c-45d9-b043-c9f8adce6e27,0,0,0,True,86.0,86.0,,,successful_regain,successful_regain,True,True
3893788_p143_95d8ee62,3893788,Women's World Cup,2023,2,143,Republic of Ireland Women's,16768,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,255c1ddf-4afd-4e1d-be42-608c940fad51,Ball Recovery,00:36:59.749,2219.749,"[96.8, 38.2]",high,95d8ee62-7f96-40be-92f9-356f3012e6b9,Duel,00:37:00.267,2220.267,"[24.5, 42.7]",5084,Denise O'Sullivan,0.518,True,1,['95d8ee62-7f96-40be-92f9-356f3012e6b9'],True,Australia Women's,Republic of Ireland Women's,143,1,1,1,0.0,0.0,0.0,22d60496-d613-4f29-8c78-03150032e0c9,Carry,duel_plus_carry,1,1,1,0.0,22d60496-d613-4f29-8c78-03150032e0c9,1,1,1,1,0.0,22d60496-d613-4f29-8c78-03150032e0c9,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3893788_p146_43152b17,3893788,Women's World Cup,2023,2,146,Australia Women's,1205,Australia Women's,1205,From Throw In,From Throw In,open_play,True,39c4842b-521a-4e4b-890f-b08b6e1b06b3,Clearance,00:39:49.588,2389.588,"[8.1, 24.6]",high,43152b17-5918-4ee6-b721-a62e8ef43ea9,Pressure,00:39:51.408,2391.408,"[99.7, 59.4]",5095,Ellie Madison Carpenter,1.82,True,1,['43152b17-5918-4ee6-b721-a62e8ef43ea9'],True,Republic of Ireland Women's,Australia Women's,146,0,0,1,7.643,7.643,7.643,0463d15d-4ca9-451f-b269-b45c4a06b400,Carry,ball_recovery_plus_carry,0,0,1,7.643,0463d15d-4ca9-451f-b269-b45c4a06b400,0,1,1,1,1.667,f9d5b33d-d259-4044-90b0-a9ced06c27cf,0,0,0,False,14.1,74.5,,,harmless_escape,successful_regain,True,True
3893788_p151_c0af45fe,3893788,Women's World Cup,2023,2,151,Republic of Ireland Women's,16768,Australia Women's,1205,Regular Play,Regular Play,open_play,True,eb30c2ee-d695-4162-9f2a-0a601214aa1a,Ball Recovery,00:43:07.000,2587.0,"[63.4, 74.8]",high,c0af45fe-24c0-48fe-9f3e-7b2320e9ffad,Pressure,00:43:09.444,2589.444,"[48.6, 6.7]",337744,Isibeal Atkinson,2.444,True,2,"['c0af45fe-24c0-48fe-9f3e-7b2320e9ffad', 'b8264196-dd10-4c28-9c84-5c97e792545f']",True,Australia Women's,Australia Women's,151,0,0,0,11.282,12.982,12.982,63ba5ca6-160c-4ae5-9c02-759f94394ec4,Pass,opponent_turnover_plus_pass,0,0,0,12.982,63ba5ca6-160c-4ae5-9c02-759f94394ec4,0,0,0,0,12.982,63ba5ca6-160c-4ae5-9c02-759f94394ec4,0,0,0,False,63.4,70.7,,,harmless_escape,harmless_escape,True,True
3893788_p152_7274adef,3893788,Women's World Cup,2023,2,152,Australia Women's,1205,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,63ba5ca6-160c-4ae5-9c02-759f94394ec4,Pass,00:43:22.426,2602.426,"[33.2, 68.5]",high,7274adef-dbf5-4336-8f30-ecefd5c3e857,Pressure,00:43:26.037,2606.037,"[67.4, 20.1]",5076,Emily Louise van Egmond,3.611,True,1,['7274adef-dbf5-4336-8f30-ecefd5c3e857'],True,Republic of Ireland Women's,Republic of Ireland Women's,152,0,0,0,10.647,10.647,10.647,44e0b873-cdf3-4fa9-96a0-bc997c286064,Carry,goalkeeper_plus_carry,0,0,0,10.647,44e0b873-cdf3-4fa9-96a0-bc997c286064,0,0,0,0,10.647,7ed67ac9-5c90-4cee-a973-3dcee61726b2,1,0,1,False,33.2,103.2,,8.75,dangerous_escape,dangerous_escape,True,True
3893788_p154_ec9ecc6e,3893788,Women's World Cup,2023,2,154,Australia Women's,1205,Republic of Ireland Women's,16768,From Counter,From Counter,open_play,True,04b8685a-210f-472d-b35f-d4842016d8ad,Ball Recovery,00:44:13.416,2653.416,"[78.3, 9.4]",high,ec9ecc6e-5517-483d-bddb-4636c8ff6001,Pressure,00:44:14.000,2654.0,"[40.6, 65.7]",6818,Hayley Emma Raso,0.584,True,2,"['ec9ecc6e-5517-483d-bddb-4636c8ff6001', 'be8b2bdf-2798-45bf-8a0f-34ca601bb097']",True,Republic of Ireland Women's,Republic of Ireland Women's,154,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,78.3,101.7,,0.537,dangerous_escape,dangerous_escape,True,True
3893788_p159_620e2bf9,3893788,Women's World Cup,2023,2,159,Australia Women's,1205,Republic of Ireland Women's,16768,From Counter,From Counter,open_play,True,a7ec2951-2edf-4442-8eb3-af267536e6b8,Pass,00:47:14.771,2834.771,"[56.8, 17.8]",high,620e2bf9-fa16-46fb-9296-18c0f0a20b0c,Pressure,00:47:18.954,2838.954,"[45.6, 53.4]",4979,Katrina Gorry,4.183,True,2,"['620e2bf9-fa16-46fb-9296-18c0f0a20b0c', '7e8688ed-d312-40d0-b31c-d779a225752a']",True,Republic of Ireland Women's,Republic of Ireland Women's,159,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,56.8,74.0,,,harmless_escape,harmless_escape,True,True
3893788_p162_979dbc50,3893788,Women's World Cup,2023,2,162,Australia Women's,1205,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,e5f70f03-409b-41e3-ba2a-3862abc2fc94,Ball Recovery,00:48:36.704,2916.704,"[69.4, 38.1]",high,979dbc50-0afb-41a3-8349-b142cc1c0281,Pressure,00:48:36.752,2916.752,"[52.4, 42.8]",5076,Emily Louise van Egmond,0.048,True,1,['979dbc50-0afb-41a3-8349-b142cc1c0281'],True,Republic of Ireland Women's,Republic of Ireland Women's,162,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,69.4,81.9,,5.947,dangerous_escape,dangerous_escape,True,True
3893788_p164_6beff071,3893788,Women's World Cup,2023,2,164,Australia Women's,1205,Republic of Ireland Women's,16768,Regular Play,Regular Play,open_play,True,366b5448-9f3c-4d93-8f13-a3a8d4fa24eb,Pass,00:50:54.491,3054.491,"[44.3, 33.7]",high,6beff071-2f3d-4b55-8065-1f35ff828e14,Pressure,00:50:56.442,3056.442,"[67.4, 42.3]",5076,Emily Louise van Egmond,1.951,True,1,['6beff071-2f3d-4b55-8065-1f35ff828e14'],True,Republic of Ireland Women's,Republic of Ireland Women's,164,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,1,1,False,44.3,117.2,9.892,5.675,dangerous_escape,dangerous_escape,True,True
3893828_p2_34ca0e29,3893828,Women's World Cup,2023,1,2,England Women's,865,England Women's,865,From Kick Off,From Kick Off,open_play,True,fe30e205-8a09-4fa2-9d66-bebf5e056ae2,Pass,00:00:19.291,19.291,"[33.2, 62.0]",high,34ca0e29-3294-423f-98b8-a717e712afb9,Pressure,00:00:21.057,21.057,"[68.7, 11.7]",5058,Rachel Daly,1.766,True,4,"['34ca0e29-3294-423f-98b8-a717e712afb9', '7f3574a7-c0b8-4def-b54b-609293b0e421', 'ef98d2d4-2e08-4b3c-b642-6a39bc121734', '2f531b91-41fc-460a-a2be-2cf2a2b921dc']",True,China PR Women's,England Women's,2,1,0,1,1.689,3.607,3.607,212b6e97-a797-4582-bb07-406d28dae5e1,Pass,opponent_turnover_plus_pass,1,0,1,3.607,212b6e97-a797-4582-bb07-406d28dae5e1,1,1,1,1,0.417,6e7b19f8-5326-4549-964d-0b92767d83f8,0,0,0,False,64.9,64.9,,,successful_regain,successful_regain,True,True
3893828_p3_4d999b99,3893828,Women's World Cup,2023,1,3,China PR Women's,1207,China PR Women's,1207,From Throw In,From Throw In,immediate_restart_phase,False,19986de6-bc5a-4680-8cd6-8fcee9bdd250,Ball Recovery,00:00:53.147,53.147,"[61.0, 75.2]",high,4d999b99-1c13-4485-9cc0-a66aa5576ad3,Block,00:00:54.238,54.238,"[45.0, 8.5]",131583,Qiaozhu Chen,1.091,True,1,['4d999b99-1c13-4485-9cc0-a66aa5576ad3'],True,England Women's,China PR Women's,3,1,1,1,0.724,0.724,0.724,e8224fdc-364d-4ac0-91ae-6b15c811f967,Carry,ball_recovery_plus_carry,1,1,1,0.724,e8224fdc-364d-4ac0-91ae-6b15c811f967,1,1,1,1,0.493,148a3663-492d-41c8-8014-200f8d0476b0,0,0,0,False,58.0,68.1,,,successful_regain,successful_regain,True,False
3893828_p6_913227b3,3893828,Women's World Cup,2023,1,6,England Women's,865,China PR Women's,1207,Regular Play,Regular Play,open_play,True,5eeba615-3c2f-4f29-8446-078dcf8369af,Pass,00:01:31.742,91.742,"[23.2, 9.1]",high,913227b3-37e3-460c-b1b2-7dbd3be26365,Pressure,00:01:33.060,93.06,"[87.3, 70.8]",4643,Georgia Stanway,1.318,True,2,"['913227b3-37e3-460c-b1b2-7dbd3be26365', 'd0b673b2-2a94-4d27-a3ac-f30e27e38777']",True,China PR Women's,China PR Women's,6,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,23.2,44.8,,,harmless_escape,harmless_escape,True,True
3893828_p10_ada091a2,3893828,Women's World Cup,2023,1,10,England Women's,865,China PR Women's,1207,Regular Play,Regular Play,open_play,True,e5f051fe-33ef-46bc-b2ce-5e62cb1f2223,Clearance,00:03:12.186,192.186,"[29.2, 21.1]",high,ada091a2-15e8-423a-961c-7a730483f7e7,Pressure,00:03:14.063,194.063,"[93.5, 66.3]",4643,Georgia Stanway,1.877,True,2,"['ada091a2-15e8-423a-961c-7a730483f7e7', '2d3fd0c3-71a5-4d6a-8e6f-74b06b5dd239']",True,China PR Women's,China PR Women's,10,0,0,0,11.901,11.901,11.901,39b554f6-6111-48f3-bc46-0a9b1904b385,Carry,ball_recovery_plus_carry,0,0,0,11.901,39b554f6-6111-48f3-bc46-0a9b1904b385,0,0,0,0,10.317,09dd3211-0635-4b48-a4d2-38d63543ad2e,1,0,1,False,28.7,82.2,,8.7,dangerous_escape,dangerous_escape,True,True
3893828_p11_4bfc1a52,3893828,Women's World Cup,2023,1,11,China PR Women's,1207,England Women's,865,Regular Play,Regular Play,open_play,True,09dd3211-0635-4b48-a4d2-38d63543ad2e,Duel,00:03:24.380,204.38,"[37.9, 47.7]",high,4bfc1a52-b920-484f-83e6-bb090d6bace0,Pressure,00:03:25.820,205.82,"[64.0, 42.1]",402024,Lingwei Yao,1.44,True,2,"['4bfc1a52-b920-484f-83e6-bb090d6bace0', '72b31284-ceaf-4007-bcd8-e755b71888f0']",True,England Women's,England Women's,11,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,37.9,75.8,,,harmless_escape,harmless_escape,True,True
3893828_p11_09dd3211,3893828,Women's World Cup,2023,1,11,England Women's,865,England Women's,865,Regular Play,Regular Play,open_play,True,80a713a5-d5d1-43da-a35f-c9edb073bd04,Ball Receipt*,00:03:22.763,202.763,"[82.2, 33.1]",high,09dd3211-0635-4b48-a4d2-38d63543ad2e,Duel,00:03:24.380,204.38,"[37.9, 47.7]",4642,Millie Bright,1.617,True,1,['09dd3211-0635-4b48-a4d2-38d63543ad2e'],True,China PR Women's,England Women's,11,1,1,1,1.584,1.584,1.584,39b554f6-6111-48f3-bc46-0a9b1904b385,Carry,ball_recovery_plus_carry,1,1,1,1.584,39b554f6-6111-48f3-bc46-0a9b1904b385,1,1,1,1,1.44,4bfc1a52-b920-484f-83e6-bb090d6bace0,0,0,0,False,,64.0,,,successful_regain,successful_regain,True,True
3893828_p14_9685c982,3893828,Women's World Cup,2023,1,14,England Women's,865,China PR Women's,1207,Regular Play,Regular Play,open_play,True,a7da17fc-2cdd-49e9-aea2-0f722bfba434,Ball Recovery,00:05:48.356,348.356,"[20.8, 4.2]",high,9685c982-e0a4-4d1a-ac7e-fa9e83db691b,Pressure,00:05:49.959,349.959,"[92.7, 68.0]",47521,Alessia Russo,1.603,True,2,"['9685c982-e0a4-4d1a-ac7e-fa9e83db691b', '06ce722b-5c16-48d1-8381-ca38efa9b7d4']",True,China PR Women's,China PR Women's,14,0,0,0,10.041,11.412,11.412,aabd7bfc-2a16-403a-85e1-0a850c39bb19,Pass,opponent_turnover_plus_pass,0,0,0,11.412,aabd7bfc-2a16-403a-85e1-0a850c39bb19,0,0,0,0,11.412,aabd7bfc-2a16-403a-85e1-0a850c39bb19,0,0,0,False,20.8,38.8,,,harmless_escape,harmless_escape,True,True
