episode_id,match_id,competition_name,delay_seconds,delay_bin,initiation_event_type,turnover_event_type,counterpressing_team,possession_team,primary_cause,cause_description,intervening_events_count,turnover_link_quality,latency_valid
3893821_p32_51d9fdbd,3893821,Women's World Cup,6.159,6.0-8.0 sec,Pressure,Pass,Canada Women's,Canada Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893821_p47_c4ff6412,3893821,Women's World Cup,5.547,5.0-6.0 sec,Pass,Pass,Australia Women's,Australia Women's,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3893821_p65_37f8b9a0,3893821,Women's World Cup,7.042,6.0-8.0 sec,Pass,Pass,Australia Women's,Australia Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893821_p124_626916bb,3893821,Women's World Cup,7.97,6.0-8.0 sec,Interception,Pass,Canada Women's,Canada Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893810_p54_8723786c,3893810,Women's World Cup,5.747,5.0-6.0 sec,Pressure,Clearance,Portugal Women's,Portugal Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893810_p89_aae3c5a9,3893810,Women's World Cup,5.362,5.0-6.0 sec,Interception,Duel,Portugal Women's,Portugal Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3893810_p151_a5697a5c,3893810,Women's World Cup,5.071,5.0-6.0 sec,Interception,Block,Portugal Women's,Portugal Women's,D,Ambiguous timestamp/simultaneous event sequence,7,ambiguous,False
3893820_p120_928aa3a3,3893820,Women's World Cup,7.976,6.0-8.0 sec,Pass,Ball Receipt*,Philippines Women's,Philippines Women's,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3893820_p183_03e2ca65,3893820,Women's World Cup,6.144,6.0-8.0 sec,Pressure,Ball Recovery,Norway Women's,Philippines Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3901733_p52_997227d6,3901733,Women's World Cup,5.036,5.0-6.0 sec,Pressure,Interception,Spain Women's,Spain Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3901733_p79_a437b1b6,3901733,Women's World Cup,6.324,6.0-8.0 sec,Interception,Pass,Switzerland Women's,Switzerland Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3901733_p124_f64681b1,3901733,Women's World Cup,5.542,5.0-6.0 sec,Pressure,Clearance,Spain Women's,Switzerland Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3904628_p44_5e56d5db,3904628,Women's World Cup,7.825,6.0-8.0 sec,50/50,Pass,Sweden Women's,Sweden Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,12,invalid,False
3904628_p143_73ad27b0,3904628,Women's World Cup,7.764,6.0-8.0 sec,Pressure,Ball Recovery,Spain Women's,Spain Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3904628_p162_34f6979d,3904628,Women's World Cup,5.502,5.0-6.0 sec,Pressure,Goal Keeper,Sweden Women's,Spain Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3904628_p178_c5b769bb,3904628,Women's World Cup,5.507,5.0-6.0 sec,Block,Clearance,Spain Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,7,ambiguous,False
3901832_p124_d54da70d,3901832,Women's World Cup,5.524,5.0-6.0 sec,Duel,Clearance,Colombia Women's,Jamaica Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,ambiguous,False
3904629_p109_ca8c831d,3904629,Women's World Cup,7.181,6.0-8.0 sec,Pass,Pass,England Women's,England Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3906389_p61_a1161a7f,3906389,Women's World Cup,5.864,5.0-6.0 sec,Pressure,Pass,Sweden Women's,Sweden Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,3,ambiguous,False
3906389_p64_2585a6c7,3906389,Women's World Cup,6.237,6.0-8.0 sec,Interception,Ball Receipt*,Sweden Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3906389_p104_9603cc4d,3906389,Women's World Cup,5.867,5.0-6.0 sec,Interception,Pass,Australia Women's,Australia Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3906389_p121_9596e7e7,3906389,Women's World Cup,6.402,6.0-8.0 sec,Pressure,Pressure,Australia Women's,Sweden Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3893806_p7_0bb1ff98,3893806,Women's World Cup,5.12,5.0-6.0 sec,Interception,Duel,Spain Women's,Spain Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3893806_p13_c2fee898,3893806,Women's World Cup,5.873,5.0-6.0 sec,Pressure,Goal Keeper,Spain Women's,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893806_p27_9e75ec48,3893806,Women's World Cup,5.61,5.0-6.0 sec,Interception,Pass,Zambia W,Zambia W,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893806_p74_50eb4d6a,3893806,Women's World Cup,6.713,6.0-8.0 sec,Pressure,Clearance,Zambia W,Spain Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3893806_p147_c97fe2fa,3893806,Women's World Cup,7.083,6.0-8.0 sec,Interception,Ball Receipt*,Zambia W,Zambia W,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893817_p37_e229c10b,3893817,Women's World Cup,7.064,6.0-8.0 sec,Pass,Pass,Switzerland Women's,Switzerland Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893817_p56_d67b63a7,3893817,Women's World Cup,5.874,5.0-6.0 sec,Pressure,Interception,Switzerland Women's,New Zealand Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893817_p67_81f395c1,3893817,Women's World Cup,5.463,5.0-6.0 sec,Block,Pass,New Zealand Women's,New Zealand Women's,D,Ambiguous timestamp/simultaneous event sequence,5,invalid,False
3893817_p154_987b9721,3893817,Women's World Cup,6.659,6.0-8.0 sec,Block,Block,Switzerland Women's,New Zealand Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3901796_p13_263160b2,3901796,Women's World Cup,6.127,6.0-8.0 sec,Pass,Pass,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3901796_p115_e2c13d5b,3901796,Women's World Cup,6.472,6.0-8.0 sec,Pressure,Pass,Netherlands Women's,Netherlands Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893801_p42_64d4e468,3893801,Women's World Cup,6.566,6.0-8.0 sec,Duel,Ball Recovery,Panama Women's,Panama Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3893801_p48_5116029b,3893801,Women's World Cup,7.626,6.0-8.0 sec,Pass,Ball Receipt*,Panama Women's,Panama Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893801_p63_f0b11e70,3893801,Women's World Cup,6.439,6.0-8.0 sec,Pass,Pass,Brazil Women's,Brazil Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893801_p72_4a6fe373,3893801,Women's World Cup,5.558,5.0-6.0 sec,Pressure,Goal Keeper,Brazil Women's,Brazil Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893801_p103_8c9d24c0,3893801,Women's World Cup,7.771,6.0-8.0 sec,Pass,Pass,Panama Women's,Panama Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893801_p123_656e702c,3893801,Women's World Cup,6.825,6.0-8.0 sec,Pressure,Pass,Brazil Women's,Brazil Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,3,invalid,False
3893801_p124_d0ea4274,3893801,Women's World Cup,6.24,6.0-8.0 sec,Pressure,Block,Brazil Women's,Panama Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3893801_p188_ac57cc34,3893801,Women's World Cup,6.344,6.0-8.0 sec,Duel,Ball Receipt*,Panama Women's,Panama Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,9,invalid,False
3893809_p11_71be4cfc,3893809,Women's World Cup,5.398,5.0-6.0 sec,Pressure,Pass,Nigeria Women's,Nigeria Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893809_p90_fcd30c49,3893809,Women's World Cup,5.075,5.0-6.0 sec,Interception,Duel,Australia Women's,Australia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3893809_p102_3b106628,3893809,Women's World Cup,5.272,5.0-6.0 sec,Pressure,Ball Receipt*,Nigeria Women's,Nigeria Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3893809_p137_16354ebb,3893809,Women's World Cup,7.232,6.0-8.0 sec,Interception,Pass,Australia Women's,Australia Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893809_p156_2cde9291,3893809,Women's World Cup,5.646,5.0-6.0 sec,Pressure,Pass,Nigeria Women's,Nigeria Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893822_p45_67337baa,3893822,Women's World Cup,6.979,6.0-8.0 sec,Pass,Pass,Spain Women's,Spain Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893822_p88_89f5f758,3893822,Women's World Cup,5.047,5.0-6.0 sec,Pressure,Interception,Japan Women's,Japan Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893822_p143_1bb655ce,3893822,Women's World Cup,5.02,5.0-6.0 sec,Pressure,Block,Spain Women's,Spain Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893822_p154_65324e7a,3893822,Women's World Cup,6.751,6.0-8.0 sec,Pass,Pass,Spain Women's,Spain Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3901735_p122_7e686f25,3901735,Women's World Cup,6.282,6.0-8.0 sec,Pressure,Clearance,Nigeria Women's,England Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3901735_p199_c9e13a31,3901735,Women's World Cup,7.916,6.0-8.0 sec,Interception,Ball Recovery,England Women's,England Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3901735_p232_26b5daa8,3901735,Women's World Cup,5.361,5.0-6.0 sec,Pass,Pass,Nigeria Women's,Nigeria Women's,D,Ambiguous timestamp/simultaneous event sequence,11,ambiguous,False
3901735_p253_7b385848,3901735,Women's World Cup,7.211,6.0-8.0 sec,Pressure,Duel,Nigeria Women's,Nigeria Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3901797_p13_d2c69d81,3901797,Women's World Cup,5.465,5.0-6.0 sec,Pressure,Pass,Sweden Women's,Sweden Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,3,ambiguous,False
3901797_p153_9fa37361,3901797,Women's World Cup,7.246,6.0-8.0 sec,Pressure,Ball Receipt*,Sweden Women's,Sweden Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3901797_p164_1583fc07,3901797,Women's World Cup,7.436,6.0-8.0 sec,Pressure,Block,Sweden Women's,Sweden Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3902239_p26_5b74af0d,3902239,Women's World Cup,5.064,5.0-6.0 sec,Interception,Pass,Sweden Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3902239_p122_8d98fad7,3902239,Women's World Cup,5.821,5.0-6.0 sec,Pressure,Interception,Japan Women's,Japan Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3902239_p163_e4d30647,3902239,Women's World Cup,5.815,5.0-6.0 sec,Pressure,Goal Keeper,Japan Women's,Japan Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893811_p7_eb650523,3893811,Women's World Cup,5.604,5.0-6.0 sec,Pressure,Block,Denmark Women's,England Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893811_p50_d8f75260,3893811,Women's World Cup,7.214,6.0-8.0 sec,Interception,Pass,Denmark Women's,Denmark Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893811_p63_158f952e,3893811,Women's World Cup,6.392,6.0-8.0 sec,Interception,Ball Receipt*,Denmark Women's,Denmark Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893811_p67_74365a3e,3893811,Women's World Cup,5.398,5.0-6.0 sec,Pressure,Clearance,Denmark Women's,England Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893811_p92_d50c7923,3893811,Women's World Cup,5.552,5.0-6.0 sec,Pressure,Block,Denmark Women's,England Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893811_p142_4dc14bb8,3893811,Women's World Cup,7.389,6.0-8.0 sec,Pressure,Interception,Denmark Women's,Denmark Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893811_p164_6b26f4cf,3893811,Women's World Cup,5.767,5.0-6.0 sec,Interception,Pass,England Women's,England Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893814_p32_104a5f9b,3893814,Women's World Cup,5.672,5.0-6.0 sec,Pressure,Block,Sweden Women's,Sweden Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893814_p69_8f1e4374,3893814,Women's World Cup,7.66,6.0-8.0 sec,Pass,Ball Receipt*,Sweden Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893814_p82_9deb40ca,3893814,Women's World Cup,7.292,6.0-8.0 sec,Pass,Pass,Italy Women's,Italy Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893814_p128_904e045a,3893814,Women's World Cup,6.645,6.0-8.0 sec,Interception,Ball Recovery,Italy Women's,Italy Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893814_p147_95846212,3893814,Women's World Cup,6.163,6.0-8.0 sec,Pass,Pass,Sweden Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893812_p20_0791e457,3893812,Women's World Cup,7.91,6.0-8.0 sec,Interception,Foul Won,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3893812_p40_0c64300c,3893812,Women's World Cup,6.907,6.0-8.0 sec,Pressure,Goal Keeper,Argentina Women's,Argentina Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3893812_p77_01437c9a,3893812,Women's World Cup,7.346,6.0-8.0 sec,Pressure,Ball Recovery,South Africa Women's,South Africa Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893812_p143_c201f61e,3893812,Women's World Cup,6.604,6.0-8.0 sec,Interception,Pass,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893812_p146_89dcfb7c,3893812,Women's World Cup,7.857,6.0-8.0 sec,Duel,Goal Keeper,South Africa Women's,Argentina Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,4,invalid,False
3893812_p166_d29e95b4,3893812,Women's World Cup,7.416,6.0-8.0 sec,Pressure,Ball Recovery,Argentina Women's,Argentina Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3902240_p59_847697c3,3902240,Women's World Cup,7.93,6.0-8.0 sec,Pass,Dribble,Spain Women's,Spain Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3902240_p85_a4be3c8b,3902240,Women's World Cup,7.014,6.0-8.0 sec,Pressure,Interception,Spain Women's,Netherlands Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3902240_p88_62481c22,3902240,Women's World Cup,7.018,6.0-8.0 sec,Pass,Pass,Spain Women's,Spain Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3902240_p144_49bf5c20,3902240,Women's World Cup,6.037,6.0-8.0 sec,Pass,Pass,Spain Women's,Spain Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3902240_p159_560c971b,3902240,Women's World Cup,5.485,5.0-6.0 sec,Pressure,Clearance,Netherlands Women's,Spain Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3893794_p3_e05868ee,3893794,Women's World Cup,5.538,5.0-6.0 sec,Interception,Ball Receipt*,Haiti Women's,Haiti Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893794_p63_df43205a,3893794,Women's World Cup,5.647,5.0-6.0 sec,Pressure,Clearance,England Women's,Haiti Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893794_p114_e89ae794,3893794,Women's World Cup,5.705,5.0-6.0 sec,Pressure,Clearance,England Women's,England Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893794_p136_d9ebe59c,3893794,Women's World Cup,6.587,6.0-8.0 sec,Pass,Pass,Haiti Women's,Haiti Women's,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3893792_p16_b9180018,3893792,Women's World Cup,7.892,6.0-8.0 sec,Interception,Ball Receipt*,Vietnam Women's,Vietnam Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893792_p48_2ad4bf95,3893792,Women's World Cup,6.315,6.0-8.0 sec,Duel,Block,Vietnam Women's,Vietnam Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3893792_p56_d4a17153,3893792,Women's World Cup,5.143,5.0-6.0 sec,Pressure,Pass,Vietnam Women's,United States Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
